--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-141033_42노3211.jpg	4노3211                   	0.9946
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-141536_30바5709.jpg	30어5709                  	0.2348
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-141608_3바5709.jpg	30바5709                  	0.7905
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-142513_45오9421.jpg	45호9421                  	0.8915
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-142518_45호9421.jpg	45호9421                  	0.8652
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-142525_45모9421.jpg	45호9421                  	0.9084
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143112_30바8332.jpg	30어8332                  	0.9323
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143122_30바0332.jpg	30어8332                  	0.9164
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143127_3바8332.jpg	30어8332                  	0.6660
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143131_30바8337.jpg	030어8332                 	0.4530
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143201_370서1798.jpg	810177                   	0.5976
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143211_30바7475.jpg	030바7475                 	0.7311
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143211_37서1798.jpg	370서1798                 	0.6061
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143213_37다서1798.jpg	370서1798                 	0.7796
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143221_303바7475.jpg	307475                   	0.4884
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143226_370다서1798.jpg	370서1798                 	0.6358
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143231_3바7475.jpg	30머7475                  	0.3860
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143258_189저7884.jpg	189저7884                 	0.5214
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143300_18저7884.jpg	189저7884                 	0.8898
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143302_18구저7884.jpg	189저7884                 	0.6674
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143314_18구9저7884.jpg	189저7884                 	0.8297
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143319_189저7886.jpg	189저7884                 	0.2037
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143324_18저7886.jpg	189저7884                 	0.5436
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143356_59무6758.jpg	99두6758                  	0.2937
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143359_59무6753.jpg	59두6758                  	0.5373
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143401_59두6730.jpg	59두6758                  	0.3793
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143404_59두6758.jpg	59두6758                  	0.8672
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143411_59두6750.jpg	59두6758                  	0.4835
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143413_59두6753.jpg	59두6758                  	0.5091
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143415_599무6733.jpg	59두6758                  	0.3745
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143418_59무6750.jpg	59두6758                  	0.8659
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143420_59구6730.jpg	59누6758                  	0.6347
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143502_34거5524.jpg	34거552                   	0.1333
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143528_342거5524.jpg	34거5524                  	0.5872
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143558_52우8217.jpg	52두8217                  	0.9388
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143601_52두8217.jpg	52두8217                  	0.7184
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143612_52무8217.jpg	52두8217                  	0.8421
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143631_52두8237.jpg	52두8217                  	0.9632
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-143646_52두8257.jpg	52두8217                  	0.9350
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-144208_86우5857.jpg	86루5857                  	0.6114
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-144547_12주3414.jpg	12주3414                  	0.9830
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-144549_72수주3411.jpg	2조3414                   	0.4378
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-144620_2주93414.jpg	2조3414                   	0.3163
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-144622_12주3434.jpg	12주3414                  	0.5508
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-144627_253414.jpg	29314                    	0.1642
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-144629_72주3414.jpg	12주3414                  	0.5754
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-145509_261루1773.jpg	2611773                  	0.2872
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-145512_26161루1773.jpg	261루1773                 	0.4347
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-145514_2611루1773.jpg	261루1773                 	0.5752
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-145526_261무1773.jpg	261루1773                 	0.8089
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-145538_261부무1773.jpg	261루1773                 	0.5379
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-145540_26무1773.jpg	261우1773                 	0.4616
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-145543_26루1773.jpg	261루1773                 	0.5558
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-145545_261부1773.jpg	261우1773                 	0.4221
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150032_27마8399.jpg	27마8399                  	0.5646
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150053_27아8399.jpg	27마8399                  	0.6331
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150117_27마아8399.jpg	278399                   	0.3875
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150245_89노9640.jpg	89노9640                  	0.9287
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150309_59노9640.jpg	89노9640                  	0.7138
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150331_53수7753.jpg	53수7753                  	0.6860
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150508_41두2210.jpg	41두2210                  	0.7438
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150644_30바5292.jpg	30어5292                  	0.8534
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150649_3바5292.jpg	30어5292                  	0.6833
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150814_50호8348.jpg	50호8348                  	0.9797
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150819_50오8348.jpg	50호8348                  	0.5507
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150854_50오호8348.jpg	50호8348                  	0.6595
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150933_65사7493.jpg	65저7493                  	0.8617
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-150935_65서7493.jpg	65저7493                  	0.8430
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151039_19소1361.jpg	19소1361                  	0.8399
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151050_92소1361.jpg	7소1361                   	0.3808
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151100_90소1361.jpg	9361                     	0.4525
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151105_13오1923.jpg	1531721                  	0.4223
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151112_1353호1923.jpg	153호1923                 	0.8977
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151115_153오1923.jpg	153호1923                 	0.7599
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151124_1353오1923.jpg	153호1923                 	0.7743
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151131_13호1923.jpg	153호1923                 	0.4728
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151147_153호1923.jpg	153호1923                 	0.4318
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151355_33주6585.jpg	33구0585                  	0.3071
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-151357_3주6585.jpg	33주6585                  	0.6831
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152218_6부6470.jpg	66부6478                  	0.7794
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152220_666470.jpg	66부6478                  	0.4259
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152222_66무6478.jpg	66부6478                  	0.9281
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152225_66부6478.jpg	66부6478                  	0.9741
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152227_66부6170.jpg	66부6478                  	0.8341
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152229_66부6470.jpg	66부6478                  	0.4747
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152232_66170.jpg	66부6478                  	0.6453
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152234_663부6470.jpg	66부6478                  	0.9524
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152241_66부6473.jpg	66부6478                  	0.9678
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152250_6부6473.jpg	66부6478                  	0.9744
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152308_30바5525.jpg	30어5525                  	0.6935
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152319_30바5555.jpg	30어5525                  	0.6555
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152322_3바55255.jpg	30어5525                  	0.8602
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152324_3바5525.jpg	30어5525                  	0.9749
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152411_30바7881.jpg	30어7881                  	0.4547
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152446_3바7881.jpg	30바7881                  	0.5387
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152451_15허7102.jpg	150어7102                 	0.6349
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152453_150허7102.jpg	150어7102                 	0.8666
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152505_15다허7102.jpg	150마7102                 	0.2453
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152510_150허7107.jpg	150어710                  	0.4512
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-152522_15다0허7102.jpg	150어7102                 	0.9874
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153009_30바7252.jpg	30바7252                  	0.6843
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153026_3바7252.jpg	30바7252                  	0.3799
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153207_75소2025.jpg	95202                    	0.6245
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153210_95소2025.jpg	95소2025                  	0.9943
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153314_45허5067.jpg	145마5067                 	0.4151
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153316_145어5067.jpg	145어5067                 	0.6005
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153318_145허5067.jpg	145어5067                 	0.8549
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153323_45거5604.jpg	45거5604                  	0.5071
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153328_145허어5067.jpg	145어5067                 	0.7081
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153331_5거5604.jpg	45거5604                  	0.8133
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153516_92너9629.jpg	92너9629                  	0.5774
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153521_97나9629.jpg	92너9629                  	0.3823
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153723_56서7109.jpg	56서7109                  	0.6900
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-153917_39구9845.jpg	39구9845                  	0.3271
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-154100_35조9969.jpg	335조9969                 	0.9975
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-154102_335조9969.jpg	335조9969                 	0.3705
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-154126_3조9969.jpg	335조9969                 	0.9125
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-155823_30바5787.jpg	30바5787                  	0.4235
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-155837_3바5787.jpg	30어5787                  	0.7590
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-155923_38고3043.jpg	38고3043                  	0.6131
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-155932_38고3013.jpg	38고3043                  	0.5177
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160408_47더1823.jpg	47더1823                  	0.8728
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160452_47노182.jpg	47더182                   	0.4803
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160503_31거1417.jpg	31거1417                  	0.5603
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160544_313거1417.jpg	31거1417                  	0.4986
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160605_47더4816.jpg	47더4816                  	0.5819
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160629_53도7700.jpg	83도7708                  	0.5280
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160631_47다4816.jpg	47더4816                  	0.6574
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160631_53도7708.jpg	83도7708                  	0.3539
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160634_83모7708.jpg	83도7708                  	0.4063
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160636_83도7708.jpg	83도7708                  	0.4621
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160803_73거8821.jpg	73거8821                  	0.7201
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160945_25라1662.jpg	25라1662                  	0.9562
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-160949_25러1662.jpg	2581662                  	0.9689
